,url
2142,6985167
2143,6985166
2144,6985165
2145,6985164
2146,6985163
2147,6985162
2148,6985161
2149,6985160
2150,6985159
2151,6985158
2152,6985157
2153,6985156
2154,6985155
2155,6985154
2156,6985153
2157,6985152
2158,6985151
2159,6985150
2160,6985149
2161,6985148
2162,6985147
2163,6985146
2164,6985145
2165,6985144
2166,6985143
2167,6985142
2168,6985141
2169,6985140
2170,6985139
2171,6985138
2172,6985137
2173,6985136
2174,6985135
2175,6985134
2176,6985133
2177,6985132
2178,6985131
2179,6985130
2180,6985129
2181,6985128
2182,6985127
2183,6985126
2184,6985125
2185,6985124
2186,6985123
2187,6985122
2188,6985121
2189,6985120
2190,6985119
2191,6985118
2192,6985117
2193,6985116
2194,6985115
2195,6985114
2196,6985113
2197,6985112
2198,6985111
2199,6985110
2200,6985109
2201,6985108
2202,6985107
2203,6985106
2204,6985105
2205,6985104
2206,6985103
2207,6985102
2208,6985101
2209,6985100
2210,6985099
2211,6985098
2212,6985097
2213,6985096
2214,6985095
2215,6985094
2216,6985093
2217,6985092
2218,6985091
2219,6985090
2220,6985089
2221,6985088
2222,6985087
2223,6985086
2224,6985085
2225,6985084
2226,6985083
2227,6985082
2228,6985081
2229,6985080
2230,6985079
2231,6985078
2232,6985077
2233,6985076
2234,6985075
2235,6985074
2236,6985073
2237,6985072
2238,6985071
2239,6985070
2240,6985069
2241,6985068
2242,6985067
2243,6985066
2244,6985065
2245,6985064
2246,6985063
2247,6985062
2248,6985061
2249,6985060
2250,6985059
2251,6985058
2252,6985057
2253,6985056
2254,6985055
2255,6985054
2256,6985053
2257,6985052
2258,6985051
2259,6985050
2260,6985049
2261,6985048
2262,6985047
2263,6985046
2264,6985045
2265,6985044
2266,6985043
2267,6985042
2268,6985041
2269,6985040
2270,6985039
2271,6985038
2272,6985037
2273,6985036
2274,6985035
2275,6985034
2276,6985033
2277,6985032
2278,6985031
2279,6985029
2280,6985028
2281,6985027
2282,6985026
2283,6985025
2284,6985024
2285,6985023
2286,6985022
2287,6985021
2288,6985020
2289,6985019
2290,6985018
2291,6985017
2292,6985016
2293,6985011
2294,6985010
2295,6985009
2296,6985008
2297,6985005
2298,6985004
2299,6985003
2300,6985002
2301,6985001
2302,6985000
2303,6984999
2304,6984998
2305,6984997
2306,6984996
2307,6984995
2308,6984994
2309,6984993
2310,6984992
2311,6984991
2312,6984990
2313,6984989
2314,6984988
2315,6984986
2316,6984985
2317,6984984
2318,6984983
2319,6984982
2320,6984981
2321,6984980
2322,6984979
2323,6984978
2324,6984977
2325,6984976
2326,6984975
2327,6984974
2328,6984973
2329,6984972
2330,6984971
2331,6984970
2332,6984969
2333,6984968
2334,6984967
2335,6984966
2336,6984965
2337,6984964
2338,6984963
2339,6984962
2340,6984961
2341,6984960
2342,6984959
2343,6984958
2344,6984957
2345,6984954
2346,6984953
2347,6984952
2348,6984951
2349,6984950
2350,6984949
2351,6984948
2352,6984947
2353,6984946
2354,6984945
2355,6984944
2356,6984941
2357,6984940
2358,6984939
2359,6984938
2360,6984937
2361,6984936
2362,6984935
2363,6984934
2364,6984933
2365,6984932
2366,6984931
2367,6984930
2368,6984929
2369,6984928
2370,6984927
2371,6984926
2372,6984925
2373,6984924
2374,6984923
2375,6984922
2376,6984921
2377,6984920
2378,6984919
2379,6984918
2380,6984917
2381,6984916
2382,6984915
2383,6984914
2384,6984913
2385,6984912
2386,6984911
2387,6984910
2388,6984909
2389,6984908
2390,6984907
2391,6984906
2392,6984905
2393,6984904
2394,6984903
2395,6984902
2396,6984901
2397,6984900
2398,6984899
2399,6984898
2400,6984897
2401,6984896
2402,6984895
2403,6984894
2404,6984893
2405,6984892
2406,6984891
2407,6984890
2408,6984889
2409,6984888
2410,6984887
2411,6984886
2412,6984885
2413,6984884
2414,6984883
2415,6984882
2416,6984881
2417,6984880
2418,6984879
2419,6984878
2420,6984877
2421,6984876
2422,6984875
2423,6984874
2424,6984873
2425,6984872
2426,6984871
2427,6984870
2428,6984869
2429,6984868
2430,6984867
2431,6984866
2432,6984865
2433,6984864
2434,6984863
2435,6984862
2436,6984861
2437,6984860
2438,6984859
2439,6984858
2440,6984857
2441,6984856
2442,6984855
2443,6984854
2444,6984853
2445,6984852
2446,6984851
2447,6984850
2448,6984849
2449,6984848
2450,6984847
2451,6984846
2452,6984845
2453,6984844
2454,6984843
2455,6984842
2456,6984840
2457,6984839
2458,6984838
2459,6984837
2460,6984836
2461,6984835
2462,6984834
2463,6984833
2464,6984832
2465,6984831
2466,6984830
2467,6984829
2468,6984828
2469,6984827
2470,6984826
2471,6984825
2472,6984824
2473,6984823
2474,6984822
2475,6984820
2476,6984819
2477,6984818
2478,6984817
2479,6984816
2480,6984815
2481,6984814
2482,6984813
2483,6984812
2484,6984811
2485,6984810
2486,6984809
2487,6984808
2488,6984807
2489,6984806
2490,6984805
2491,6984804
2492,6984803
2493,6984802
2494,6984801
2495,6984800
2496,6984799
2497,6984798
2498,6984797
2499,6984796
2500,6984795
2501,6984794
2502,6984793
2503,6984792
2504,6984790
2505,6984789
2506,6984788
2507,6984787
2508,6984786
2509,6984785
2510,6984784
2511,6984783
2512,6984782
2513,6984781
2514,6984780
2515,6984779
2516,6984778
2517,6984777
2518,6984776
2519,6984775
2520,6984774
2521,6984773
2522,6984772
2523,6984771
2524,6984770
2525,6984769
2526,6984768
2527,6984767
2528,6984766
2529,6984765
2530,6984764
2531,6984763
2532,6984762
2533,6984761
2534,6984760
2535,6984759
2536,6984758
2537,6984757
2538,6984756
2539,6984755
2540,6984754
2541,6984753
2542,6984752
2543,6984751
2544,6984750
2545,6984749
2546,6984748
2547,6984747
2548,6984746
2549,6984745
2550,6984744
2551,6984743
2552,6984742
2553,6984741
2554,6984740
2555,6984739
2556,6984738
2557,6984737
2558,6984736
2559,6984735
2560,6984734
2561,6984733
2562,6984732
2563,6984731
2564,6984730
2565,6984729
2566,6984728
2567,6984727
2568,6984726
2569,6984725
2570,6984724
2571,6984723
2572,6984722
2573,6984721
2574,6984720
2575,6984719
2576,6984718
2577,6984717
2578,6984716
2579,6984715
2580,6984714
2581,6984713
2582,6984712
2583,6984711
2584,6984710
2585,6984709
2586,6984708
2587,6984707
2588,6984706
2589,6984705
2590,6984704
2591,6984703
2592,6984702
2593,6984701
2594,6984700
2595,6984699
2596,6984698
2597,6984697
2598,6984696
2599,6984693
2600,6984692
2601,6984691
2602,6984688
2603,6984687
2604,6984685
2605,6984684
2606,6984683
2607,6984682
2608,6984681
2609,6984680
2610,6984679
2611,6984678
2612,6984677
2613,6984676
2614,6984675
2615,6984674
2616,6984673
2617,6984672
2618,6984671
2619,6984670
2620,6984669
2621,6984668
2622,6984667
2623,6984666
2624,6984665
2625,6984664
2626,6984663
2627,6984662
2628,6984661
2629,6984660
2630,6984659
2631,6984658
2632,6984657
2633,6984656
2634,6984655
2635,6984654
2636,6984653
2637,6984652
2638,6984651
2639,6984650
2640,6984649
2641,6984648
2642,6984647
2643,6984646
2644,6984645
2645,6984644
2646,6984643
2647,6984642
2648,6984641
2649,6984640
2650,6984639
2651,6984638
2652,6984637
2653,6984636
2654,6984634
2655,6984633
2656,6984632
2657,6984631
2658,6984630
2659,6984629
2660,6984628
2661,6984627
2662,6984626
2663,6984625
2664,6984624
2665,6984623
2666,6984622
2667,6984621
2668,6984620
2669,6984619
2670,6984618
2671,6984617
2672,6984616
2673,6984615
2674,6984614
2675,6984613
2676,6984612
2677,6984611
2678,6984610
2679,6984609
2680,6984608
2681,6984607
2682,6984606
2683,6984605
2684,6984604
2685,6984603
2686,6984602
2687,6984601
2688,6984600
2689,6984599
2690,6984598
2691,6984597
2692,6984596
2693,6984595
2694,6984594
2695,6984593
2696,6984592
2697,6984591
2698,6984590
2699,6984589
2700,6984588
2701,6984587
2702,6984586
2703,6984585
2704,6984584
2705,6984583
2706,6984582
2707,6984581
2708,6984580
2709,6984579
2710,6984578
2711,6984577
2712,6984576
2713,6984575
2714,6984574
2715,6984573
2716,6984572
2717,6984571
2718,6984570
2719,6984569
2720,6984568
2721,6984567
2722,6984566
2723,6984565
2724,6984564
2725,6984563
2726,6984562
2727,6984561
2728,6984560
2729,6984559
2730,6984558
2731,6984557
2732,6984556
2733,6984555
2734,6984554
2735,6984553
2736,6984552
2737,6984551
2738,6984550
2739,6984549
2740,6984548
2741,6984547
2742,6984546
2743,6984545
2744,6984543
2745,6984542
2746,6984541
2747,6984540
2748,6984539
2749,6984538
2750,6984537
2751,6984536
2752,6984535
2753,6984534
2754,6984533
2755,6984532
2756,6984531
2757,6984530
2758,6984529
2759,6984528
2760,6984527
2761,6984526
2762,6984525
2763,6984524
2764,6984523
2765,6984522
2766,6984521
2767,6984520
2768,6984519
2769,6984518
2770,6984517
2771,6984516
2772,6984515
2773,6984514
2774,6984513
2775,6984512
2776,6984511
2777,6984510
2778,6984509
2779,6984508
2780,6984507
2781,6984506
2782,6984505
2783,6984504
2784,6984503
2785,6984502
2786,6984501
2787,6984500
2788,6984499
2789,6984498
2790,6984497
2791,6984496
2792,6984495
2793,6984494
2794,6984493
2795,6984492
2796,6984491
2797,6984490
2798,6984489
2799,6984488
2800,6984487
2801,6984486
2802,6984485
2803,6984484
2804,6984483
2805,6984482
2806,6984481
2807,6984480
2808,6984479
2809,6984478
2810,6984477
2811,6984476
2812,6984475
2813,6984474
2814,6984473
2815,6984472
2816,6984471
2817,6984470
2818,6984469
2819,6984468
2820,6984467
2821,6984465
2822,6984464
2823,6984463
2824,6984462
2825,6984461
2826,6984460
2827,6984459
2828,6984458
2829,6984456
2830,6984455
2831,6984454
2832,6984453
2833,6984452
2834,6984451
2835,6984450
2836,6984449
2837,6984448
2838,6984447
2839,6984446
2840,6984445
2841,6984444
2842,6984443
2843,6984442
2844,6984441
2845,6984440
2846,6984439
2847,6984438
2848,6984437
2849,6984436
2850,6984435
2851,6984434
2852,6984433
2853,6984432
2854,6984431
2855,6984430
2856,6984429
2857,6984428
2858,6984427
2859,6984426
2860,6984425
2861,6984424
2862,6984423
2863,6984422
2864,6984421
2865,6984420
2866,6984419
2867,6984418
2868,6984417
2869,6984416
2870,6984415
2871,6984414
2872,6984413
2873,6984412
2874,6984411
2875,6984410
2876,6984409
2877,6984408
2878,6984407
2879,6984406
2880,6984405
2881,6984404
2882,6984403
2883,6984402
2884,6984401
2885,6984400
2886,6984398
2887,6984397
2888,6984396
2889,6984395
2890,6984394
2891,6984393
2892,6984392
2893,6984391
2894,6984390
2895,6984389
2896,6984388
2897,6984387
2898,6984386
2899,6984385
2900,6984384
2901,6984383
2902,6984382
2903,6984381
2904,6984380
2905,6984379
2906,6984378
2907,6984377
2908,6984376
2909,6984375
2910,6984374
2911,6984373
2912,6984372
2913,6984371
2914,6984370
2915,6984369
2916,6984368
2917,6984367
2918,6984366
2919,6984365
2920,6984364
2921,6984363
2922,6984362
2923,6984361
2924,6984360
2925,6984359
2926,6984358
2927,6984357
2928,6984356
2929,6984355
2930,6984354
2931,6984353
2932,6984352
2933,6984351
2934,6984350
2935,6984349
2936,6984348
2937,6984347
2938,6984346
2939,6984345
2940,6984344
2941,6984343
2942,6984342
2943,6984341
2944,6984340
2945,6984339
2946,6984338
2947,6984337
2948,6984336
2949,6984335
2950,6984334
2951,6984333
2952,6984332
2953,6984331
2954,6984330
2955,6984329
2956,6984328
2957,6984327
2958,6984326
2959,6984325
2960,6984324
2961,6984323
2962,6984322
2963,6984321
2964,6984320
2965,6984319
2966,6984318
2967,6984317
2968,6984316
2969,6984315
2970,6984314
2971,6984313
2972,6984312
2973,6984311
2974,6984310
2975,6984309
2976,6984308
2977,6984307
2978,6984306
2979,6984305
2980,6984304
2981,6984303
2982,6984302
2983,6984301
2984,6984300
2985,6984299
2986,6984298
2987,6984297
2988,6984296
2989,6984295
2990,6984294
2991,6984293
2992,6984292
2993,6984291
2994,6984290
2995,6984289
2996,6984288
2997,6984287
2998,6984286
2999,6984285
3000,6984284
3001,6984283
3002,6984282
3003,6984281
3004,6984280
3005,6984279
3006,6984278
3007,6984277
3008,6984276
3009,6984275
3010,6984274
3011,6984273
3012,6984272
3013,6984271
3014,6984270
3015,6984269
3016,6984267
3017,6984266
3018,6984265
3019,6984264
3020,6984263
3021,6984262
3022,6984261
3023,6984260
3024,6984259
3025,6984258
3026,6984257
3027,6984256
3028,6984255
3029,6984254
3030,6984253
3031,6984252
3032,6984251
3033,6984250
3034,6984249
3035,6984248
3036,6984247
3037,6984246
3038,6984245
3039,6984244
3040,6984243
3041,6984242
3042,6984241
3043,6984240
3044,6984239
3045,6984238
3046,6984237
3047,6984236
3048,6984235
3049,6984234
3050,6984233
3051,6984232
3052,6984231
3053,6984230
3054,6984229
3055,6984228
3056,6984227
3057,6984226
3058,6984224
3059,6984223
3060,6984222
3061,6984221
3062,6984220
3063,6984219
3064,6984218
3065,6984217
3066,6984216
3067,6984215
3068,6984214
3069,6984213
3070,6984212
3071,6984211
3072,6984210
3073,6984209
3074,6984208
3075,6984207
3076,6984206
3077,6984205
3078,6984204
3079,6984203
3080,6984203
3081,6984202
3082,6984201
3083,6984200
3084,6984199
3085,6984198
3086,6984197
3087,6984196
3088,6984195
3089,6984194
3090,6984193
3091,6984192
3092,6984191
3093,6984190
3094,6984189
3095,6984188
3096,6984187
3097,6984186
3098,6984185
3099,6984184
3100,6984183
3101,6984182
3102,6984181
3103,6984180
3104,6984179
3105,6984178
3106,6984177
3107,6984176
3108,6984175
3109,6984174
3110,6984173
3111,6984172
3112,6984171
3113,6984170
3114,6984169
3115,6984168
3116,6984167
3117,6984164
3118,6984163
3119,6984162
3120,6984161
3121,6984160
3122,6984159
3123,6984158
3124,6984157
3125,6984156
3126,6984155
3127,6984154
3128,6984152
3129,6984151
3130,6984150
3131,6984149
3132,6984148
3133,6984147
3134,6984146
3135,6984145
3136,6984144
3137,6984143
3138,6984142
3139,6984141
3140,6984140
3141,6984139
3142,6984138
3143,6984137
3144,6984136
3145,6984135
3146,6984134
3147,6984133
3148,6984132
3149,6984131
3150,6984130
3151,6984126
3152,6984125
3153,6984124
3154,6984123
3155,6984122
3156,6984121
3157,6984120
3158,6984119
3159,6984118
3160,6984117
3161,6984116
3162,6984115
3163,6984114
3164,6984113
3165,6984112
3166,6984111
3167,6984110
3168,6984109
3169,6984108
3170,6984107
3171,6984106
3172,6984105
3173,6984104
3174,6984103
3175,6984102
3176,6984101
3177,6984100
3178,6984099
3179,6984098
3180,6984097
3181,6984096
3182,6984095
3183,6984094
3184,6984093
3185,6984092
3186,6984091
3187,6984090
3188,6984089
3189,6984088
3190,6984087
3191,6984086
3192,6984085
3193,6984084
3194,6984083
3195,6984082
3196,6984081
3197,6984080
3198,6984079
3199,6984078
3200,6984077
3201,6984076
3202,6984075
3203,6984074
3204,6984073
3205,6984072
3206,6984071
3207,6984070
3208,6984069
3209,6984068
3210,6984067
3211,6984066
3212,6984065
3213,6984064
3214,6984063
3215,6984062
3216,6984061
3217,6984060
3218,6984059
3219,6984058
3220,6984057
3221,6984056
3222,6984055
3223,6984054
3224,6984053
3225,6984052
3226,6984051
3227,6984050
3228,6984049
3229,6984048
3230,6984047
3231,6984046
3232,6984045
3233,6984044
3234,6984043
3235,6984042
3236,6984041
3237,6984040
3238,6984039
3239,6984038
3240,6984037
3241,6984036
3242,6984035
3243,6984034
3244,6984033
3245,6984032
3246,6984031
3247,6984030
3248,6984029
3249,6984028
3250,6984027
3251,6984026
3252,6984025
3253,6984024
3254,6984023
3255,6984022
3256,6984021
3257,6984020
3258,6984019
3259,6984018
3260,6984017
3261,6984016
3262,6984015
3263,6984014
3264,6984013
3265,6984012
3266,6984011
3267,6984010
3268,6984009
3269,6984008
3270,6984007
3271,6984006
3272,6984005
3273,6984004
3274,6984003
3275,6984002
3276,6984001
3277,6983999
3278,6983998
3279,6983997
3280,6983996
3281,6983995
3282,6983994
3283,6983993
3284,6983992
3285,6983991
3286,6983990
3287,6983989
3288,6983988
3289,6983987
3290,6983986
3291,6983985
3292,6983984
3293,6983983
3294,6983982
3295,6983981
3296,6983980
3297,6983979
3298,6983978
3299,6983977
3300,6983976
3301,6983975
3302,6983974
3303,6983973
3304,6983972
3305,6983971
3306,6983970
3307,6983969
3308,6983968
3309,6983967
3310,6983966
3311,6983965
3312,6983964
3313,6983963
3314,6983962
3315,6983961
3316,6983960
3317,6983959
3318,6983958
3319,6983956
3320,6983955
3321,6983954
3322,6983953
3323,6983952
3324,6983951
3325,6983950
3326,6983949
3327,6983948
3328,6983947
3329,6983946
3330,6983945
3331,6983944
3332,6983943
3333,6983942
3334,6983941
3335,6983940
3336,6983939
3337,6983938
3338,6983937
3339,6983936
3340,6983935
3341,6983934
3342,6983933
3343,6983932
3344,6983931
3345,6983930
3346,6983929
3347,6983928
3348,6983927
3349,6983926
3350,6983925
3351,6983924
3352,6983923
3353,6983922
3354,6983921
3355,6983920
3356,6983919
3357,6983918
3358,6983917
3359,6983916
3360,6983915
3361,6983914
3362,6983913
3363,6983912
3364,6983911
3365,6983910
3366,6983909
3367,6983908
3368,6983907
3369,6983906
3370,6983905
3371,6983904
3372,6983903
3373,6983902
3374,6983901
3375,6983900
3376,6983899
3377,6983898
3378,6983897
3379,6983896
3380,6983895
3381,6983894
3382,6983893
3383,6983892
3384,6983891
3385,6983890
3386,6983889
3387,6983888
3388,6983887
3389,6983886
3390,6983885
3391,6983884
3392,6983883
3393,6983882
3394,6983881
3395,6983880
3396,6983879
3397,6983878
3398,6983877
3399,6983876
3400,6983875
3401,6983874
3402,6983873
3403,6983872
3404,6983871
3405,6983870
3406,6983869
3407,6983868
3408,6983867
3409,6983866
3410,6983865
3411,6983864
3412,6983863
3413,6983862
3414,6983861
3415,6983860
3416,6983859
3417,6983858
3418,6983857
3419,6983856
3420,6983855
3421,6983854
3422,6983853
3423,6983852
3424,6983851
3425,6983850
3426,6983849
3427,6983848
3428,6983847
3429,6983846
3430,6983845
3431,6983844
3432,6983843
3433,6983842
3434,6983841
3435,6983840
3436,6983839
3437,6983838
3438,6983837
3439,6983836
3440,6983835
3441,6983834
3442,6983833
3443,6983832
3444,6983831
3445,6983830
3446,6983829
3447,6983828
3448,6983827
3449,6983826
3450,6983825
3451,6983824
3452,6983823
3453,6983822
3454,6983821
3455,6983820
3456,6983819
3457,6983818
3458,6983817
3459,6983816
3460,6983815
3461,6983814
3462,6983813
3463,6983812
3464,6983811
3465,6983810
3466,6983809
3467,6983808
3468,6983807
3469,6983806
3470,6983805
3471,6983804
3472,6983803
3473,6983802
3474,6983801
3475,6983800
3476,6983799
3477,6983798
3478,6983797
3479,6983796
3480,6983795
3481,6983794
3482,6983793
3483,6983792
3484,6983791
3485,6983790
3486,6983789
3487,6983788
3488,6983787
3489,6983786
3490,6983785
3491,6983784
3492,6983783
3493,6983782
3494,6983781
3495,6983780
3496,6983779
3497,6983778
3498,6983777
3499,6983776
3500,6983775
3501,6983774
3502,6983773
3503,6983772
3504,6983771
3505,6983770
3506,6983769
3507,6983768
3508,6983767
3509,6983766
3510,6983765
3511,6983764
3512,6983763
3513,6983762
3514,6983761
3515,6983760
3516,6983759
3517,6983758
3518,6983757
3519,6983756
3520,6983755
3521,6983754
3522,6983753
3523,6983752
3524,6983751
3525,6983750
3526,6983749
3527,6983747
3528,6983746
3529,6983745
3530,6983744
3531,6983743
3532,6983742
3533,6983741
3534,6983740
3535,6983739
3536,6983738
3537,6983737
3538,6983736
3539,6983735
3540,6983734
3541,6983733
3542,6983732
3543,6983731
3544,6983730
3545,6983729
3546,6983728
